user_id,name,age,gender,region,education_level,occupation,annual_income,joint_income,business_income,property_value,loan_amount,repayment_score,fraud_flag,id_verified,document_validity,verification_date,last_transaction_date,beneficiary_count,credit_score,loan_status,timestamp
129,Dev Nair,46,Male,Lucknow,High School,Mechanic,2238172,,0,25585832,9515163,616,0,Yes,Expired,2022-11-24 12:34:24,2023-03-16 21:03:52,4,591,Rejected,2023-01-01 02:08:00
130,Arjun Kapoor,48,Male,Pune,Diploma,Clerk,2679799,,0,19413253,7397291,568,0,Yes,Valid,2023-10-17 18:24:26,2024-09-28 19:54:57,2,560,Approved,2023-01-01 02:09:00
131,Nisha Iyer,45,Female,Lucknow,High School,Accountant,2430679,3111401.0,0,10654297,4807173,757,0,Yes,Pending,2023-09-03 09:08:34,2025-02-26 21:36:39,6,729,Rejected,2023-01-01 02:10:00
132,Dev Iyer,45,Male,Mumbai,Master,Civil Servant,1398610,2007641.0,0,9715873,5543997,704,0,Yes,Valid,2021-05-19 15:46:14,2021-12-14 03:51:28,5,718,Rejected,2023-01-01 02:11:00
133,Rohit Mehta,24,Male,Bangalore,Master,Accountant,2412376,,0,12450876,8030918,542,0,Yes,Expired,2025-11-08 17:04:33,2025-12-16 19:11:24,4,516,Approved,2023-01-01 02:12:00
134,Damini Murty,45,Female,Hyderabad,Master,Self Employed,960228,,1193672,10663849,2894122,717,0,No,Valid,2023-08-27 17:00:05,2024-07-25 16:20:51,3,766,Approved,2023-01-01 02:13:00
135,Aditya Mehta,55,Male,Pune,Bachelor,Accountant,2639449,2276883.0,0,28538067,11415130,621,0,Yes,Expired,2025-01-30 06:44:25,2025-02-12 22:15:48,4,590,Approved,2023-01-01 02:14:00
136,Gautam Mehta,34,Male,Jaipur,High School,Accountant,753569,2084714.0,0,7020685,3211950,651,0,Yes,Valid,2022-02-14 01:36:31,2023-10-13 13:54:28,4,706,Approved,2023-01-01 02:15:00
137,Jhanvi Bose,47,Female,Delhi,Bachelor,Business Owner,1334284,,429924,9059520,7210582,535,0,Yes,Valid,2021-01-19 18:00:38,2022-05-20 22:02:37,3,566,Approved,2023-01-01 02:16:00
138,Tanvi Joshi,22,Female,Delhi,Bachelor,Nurse,3356142,,0,10601497,5701208,687,0,Yes,Valid,2022-04-02 01:14:13,2022-09-06 08:25:16,3,716,Approved,2023-01-01 02:17:00
139,Nikhil Murty,36,Male,Pune,High School,Teacher,2761270,1433049.0,0,37864548,13346114,679,0,Yes,Valid,2022-10-07 21:11:44,2025-05-14 01:29:19,5,702,Approved,2023-01-01 02:18:00
140,Aarav Verma,40,Male,Hyderabad,Bachelor,Student,2169539,1755073.0,0,17763841,5070593,717,0,Yes,Valid,2024-03-11 10:20:42,2025-03-14 21:23:20,5,676,Approved,2023-01-01 02:19:00
141,Pranav Sharma,64,Male,Pune,Master,Student,1746921,1919826.0,0,19542279,6839444,652,0,Yes,Valid,2020-02-08 07:44:11,2021-04-19 01:52:16,3,715,Approved,2023-01-01 02:20:00
142,Sanya Murty,30,Female,Mumbai,Diploma,Mechanic,1420299,1096584.0,0,10767859,6930837,650,0,Yes,Valid,2022-01-07 11:36:53,2022-06-17 20:09:23,2,695,Approved,2023-01-01 02:21:00
143,Dev Loyal,33,Male,Kolkata,Bachelor,Teacher,1644590,1457097.0,0,9244681,3045509,717,0,Yes,Valid,2024-06-05 03:54:08,2024-07-05 09:59:10,3,768,Approved,2023-01-01 02:22:00
144,Dev Nair,38,Male,Mumbai,Bachelor,Salesperson,3082382,,0,14573140,10247812,654,0,Yes,Expired,2025-05-15 04:16:23,2025-06-12 22:32:21,4,675,Approved,2023-01-01 02:23:00
145,Ishan Master,64,Male,Lucknow,High School,Mechanic,1927269,,0,10215187,7793383,524,0,Yes,Valid,2025-12-01 03:03:57,2025-12-11 08:25:13,1,489,Rejected,2023-01-01 02:24:00
146,Jhanvi Gaba,58,Female,Delhi,Diploma,Nurse,771593,,0,7889665,4193966,442,0,Yes,Valid,2023-08-30 16:25:42,2025-07-19 15:39:43,2,489,Approved,2023-01-01 02:25:00
147,Eshan Bose,22,Male,Delhi,Bachelor,Clerk,1182174,2112132.0,0,7757260,6143951,685,0,Yes,Valid,2025-01-10 05:59:29,2025-11-27 21:41:21,4,706,Rejected,2023-01-01 02:26:00
148,Dev Nath,31,Male,Delhi,Bachelor,Doctor,1458094,,0,13118512,5169271,660,0,Yes,Valid,2025-07-22 04:03:58,2025-10-23 08:34:13,3,730,Approved,2023-01-01 02:27:00
149,Ishan Nair,57,Male,Bangalore,Bachelor,IT Professional,1917348,3763884.0,0,13290094,7207970,680,0,Yes,Valid,2021-07-04 02:07:36,2024-01-22 19:49:25,6,693,Approved,2023-01-01 02:28:00
150,Ananya Joshi,23,Female,Chennai,High School,Mechanic,1889563,,0,28851019,12398753,351,0,Yes,Expired,2025-11-24 04:35:14,2025-11-26 20:33:56,3,326,Rejected,2023-01-01 02:29:00
151,Nikhil Nair,58,Male,Pune,High School,Business Owner,1290662,2990675.0,413977,15367811,3590687,738,0,Yes,Valid,2023-01-24 02:26:56,2024-12-05 23:10:06,6,746,Approved,2023-01-01 02:30:00
152,Tanvi Chauhan,33,Female,Lucknow,Bachelor,Salesperson,2975910,3559898.0,0,41261301,13895298,730,0,Yes,Valid,2023-09-08 15:17:42,2025-03-19 21:05:04,6,752,Approved,2023-01-01 02:31:00
153,Aditya Kulkarni,61,Male,Jaipur,Bachelor,Mechanic,813165,,0,11362089,4655730,459,0,Yes,Valid,2023-06-30 13:17:26,2025-01-02 04:22:05,1,448,Rejected,2023-01-01 02:32:00
154,Arjun Mehta,33,Male,Mumbai,Bachelor,Accountant,1506863,,0,7015514,3867978,649,0,Yes,Expired,2022-07-01 21:13:12,2024-02-26 20:26:18,3,649,Rejected,2023-01-01 02:33:00
155,Ishan Iyer,40,Male,Chennai,High School,Nurse,3239506,,0,14230534,4961692,678,0,Yes,Valid,2024-01-15 01:55:32,2025-03-25 23:38:03,4,674,Rejected,2023-01-01 02:34:00
156,Dev Verma,50,Male,Jaipur,Master,Clerk,2866470,,0,14150147,5120336,623,0,Yes,Valid,2024-01-06 18:33:28,2024-05-06 10:00:11,3,655,Rejected,2023-01-01 02:35:00
157,Vikram Joshi,26,Male,Delhi,Diploma,Business Owner,1911910,768564.0,1213977,8279817,4716027,708,0,Yes,Valid,2024-07-25 15:32:58,2025-06-04 14:17:07,5,712,Rejected,2023-01-01 02:36:00
158,Charita Verma,45,Female,Pune,High School,Civil Servant,3498989,1072519.0,172983,41748329,18658320,600,0,Yes,Pending,2021-08-02 07:18:45,2024-08-28 16:08:18,4,649,Rejected,2023-01-01 02:37:00
159,Aarav Verma,43,Male,Chennai,Bachelor,Doctor,2492663,,0,28209234,11543737,565,0,Yes,Valid,2021-08-17 11:52:33,2023-10-19 19:15:05,4,565,Approved,2023-01-01 02:38:00
160,Indira Bose,55,Female,Delhi,Bachelor,Accountant,2266831,1640320.0,0,12239518,5477234,715,0,Yes,Valid,2020-10-18 11:43:08,2024-09-02 15:22:53,3,755,Rejected,2023-01-01 02:39:00
161,Eshan Mehta,64,Male,Mumbai,Master,Doctor,2954963,815836.0,0,13044680,4277440,715,0,Yes,Valid,2023-06-12 04:23:46,2024-02-03 21:35:47,4,739,Approved,2023-01-01 02:40:00
162,Rhea Nair,50,Female,Bangalore,PhD,Student,2681143,,0,10495632,5825641,669,0,Yes,Valid,2020-08-09 21:57:52,2021-04-06 17:40:27,4,696,Approved,2023-01-01 02:41:00
163,Nikhil Iyer,39,Male,Mumbai,Bachelor,Nurse,4258613,,0,37745955,15015623,631,0,Yes,Valid,2023-07-07 03:33:19,2025-10-29 17:36:31,4,645,Approved,2023-01-01 02:42:00
164,Arjun Loyal,38,Male,Delhi,Bachelor,Self Employed,1906435,1713132.0,670272,8195881,6047575,664,0,Yes,Valid,2020-01-18 08:17:52,2022-12-16 06:08:23,5,701,Approved,2023-01-01 02:43:00
165,Eshan Loyal,39,Male,Kolkata,Bachelor,Engineer,1938027,2037820.0,0,31308863,13938900,630,0,Yes,Valid,2022-08-11 17:08:21,2024-11-07 21:41:37,3,693,Approved,2023-01-01 02:44:00
166,Aarohi Kapoor,56,Female,Ahmedabad,Bachelor,Civil Servant,2414574,,0,30074973,8937967,566,0,Yes,Valid,2022-06-06 15:03:21,2023-03-18 08:05:46,2,561,Approved,2023-01-01 02:45:00
167,Rhea Nair,35,Female,Kolkata,High School,Farmer,2211707,,306022,23421078,10790695,616,0,No,Valid,2021-02-02 00:14:34,2024-04-09 12:26:59,2,638,Approved,2023-01-01 02:46:00
168,Aarohi Sharma,28,Female,Ahmedabad,Bachelor,Accountant,5537489,,0,50000000,14281738,641,0,Yes,Valid,2023-07-04 04:13:01,2024-05-15 22:45:47,6,662,Approved,2023-01-01 02:47:00
169,Aarohi Joshi,35,Female,Mumbai,PhD,Doctor,2844266,2545755.0,0,15187240,8035572,546,1,Yes,Valid,2024-02-18 23:20:59,2025-08-13 06:07:13,6,527,Approved,2023-01-01 02:48:00
170,Manish Iyer,21,Male,Hyderabad,High School,Salesperson,1524266,,0,6133335,1925904,757,0,Yes,Valid,2024-05-19 16:29:40,2024-09-12 21:33:27,3,720,Approved,2023-01-01 02:49:00
171,Kunal Das,25,Male,Pune,Diploma,Civil Servant,1038285,1493902.0,0,16472167,4597686,673,0,Yes,Valid,2022-02-12 14:57:04,2024-06-14 09:57:39,2,688,Approved,2023-01-01 02:50:00
172,Arjun Joshi,24,Male,Mumbai,High School,Student,4800042,2217386.0,0,50000000,20000000,603,0,Yes,Valid,2024-09-16 22:47:47,2025-03-05 21:12:28,6,587,Approved,2023-01-01 02:51:00
173,Meera Nath,54,Female,Kolkata,Bachelor,Farmer,1814067,1669269.0,483487,21145059,7889221,670,0,Yes,Valid,2023-04-21 08:50:07,2024-03-31 17:40:20,3,751,Rejected,2023-01-01 02:52:00
174,Shaurya Gaba,52,Male,Delhi,Bachelor,Self Employed,2581617,1431332.0,1024653,19358447,10025224,662,0,Yes,Pending,2024-11-25 06:44:10,2025-08-31 16:59:57,6,687,Rejected,2023-01-01 02:53:00
175,Aditya Singh,51,Male,Chennai,Bachelor,Engineer,2168024,,0,13795005,8962542,603,0,Yes,Valid,2022-08-01 03:55:34,2022-11-04 16:03:22,3,602,Rejected,2023-01-01 02:54:00
176,Ananya Kulkarni,41,Female,Pune,Bachelor,Accountant,3275102,930547.0,0,44745600,14109655,559,0,Yes,Expired,2022-04-14 05:46:39,2023-03-08 21:32:47,5,576,Rejected,2023-01-01 02:55:00
177,Harsh Murty,52,Male,Lucknow,Master,IT Professional,1659630,,0,19794055,4940744,577,0,Yes,Valid,2022-12-22 07:06:27,2025-01-23 10:14:29,1,572,Rejected,2023-01-01 02:56:00
178,Ubika Kapoor,28,Female,Mumbai,High School,Farmer,2322241,,958169,13124598,8332355,595,0,No,Valid,2020-03-11 23:45:26,2023-10-28 21:22:15,4,572,Approved,2023-01-01 02:57:00
179,Dev Kapoor,60,Male,Kolkata,Master,Self Employed,1665817,,197616,4535289,2180163,721,0,Yes,Pending,2024-09-16 21:09:02,2025-10-20 07:12:56,3,721,Approved,2023-01-01 02:58:00
180,Nisha Joshi,43,Female,Kolkata,Master,Civil Servant,6000000,,0,50000000,20000000,586,0,Yes,Pending,2025-10-18 10:50:53,2025-12-01 21:18:45,6,598,Rejected,2023-01-01 02:59:00
181,Nisha Nath,62,Female,Mumbai,Bachelor,Business Owner,1501935,1529430.0,1291530,7194427,4002451,784,0,Yes,Pending,2024-08-21 17:20:30,2025-03-25 00:34:01,4,781,Approved,2023-01-01 03:00:00
182,Jhanvi Kapoor,27,Female,Pune,Diploma,Civil Servant,2895567,2317568.0,0,38392549,20000000,575,0,No,Valid,2025-08-20 04:08:02,2025-09-23 10:15:38,6,559,Rejected,2023-01-01 03:01:00
183,Manish Das,42,Male,Mumbai,Master,Self Employed,6000000,1250588.0,1012104,50000000,20000000,696,0,Yes,Expired,2021-09-23 21:39:30,2021-10-06 23:27:12,6,680,Approved,2023-01-01 03:02:00
184,Gautam Patel,51,Male,Pune,Bachelor,Doctor,3790161,,0,45618164,17896625,463,0,Yes,Valid,2021-06-04 10:10:20,2024-09-25 09:43:48,4,511,Rejected,2023-01-01 03:03:00
185,Dev Sharma,42,Male,Bangalore,High School,Clerk,2165104,961587.0,0,11544307,4889784,683,0,Yes,Pending,2022-09-14 13:25:58,2024-09-02 17:51:05,4,654,Rejected,2023-01-01 03:04:00
186,Dev Patel,40,Male,Delhi,High School,Teacher,2378762,2263803.0,0,6782572,4596916,681,0,No,Valid,2022-08-23 06:52:45,2023-02-25 12:18:50,6,699,Approved,2023-01-01 03:05:00
187,Jhanvi Master,28,Female,Mumbai,Master,Self Employed,1457513,,489129,6523180,2470779,679,0,Yes,Valid,2023-06-27 11:19:31,2024-05-01 18:13:39,3,703,Approved,2023-01-01 03:06:00
188,Nikhil Reddy,37,Male,Chennai,High School,Mechanic,5068485,,0,50000000,19772948,495,0,Yes,Valid,2025-07-21 12:06:38,2025-10-22 06:34:02,6,482,Approved,2023-01-01 03:07:00
189,Ishan Sharma,31,Male,Bangalore,Bachelor,Self Employed,1954629,,2287458,29180232,10852518,618,0,Yes,Valid,2023-10-12 09:41:02,2025-05-23 01:53:11,4,638,Rejected,2023-01-01 03:08:00
190,Vikram Nath,34,Male,Chennai,Bachelor,Self Employed,2109292,2446423.0,268245,29921900,10416828,661,0,Yes,Valid,2022-09-11 10:19:47,2022-09-15 13:27:20,4,722,Approved,2023-01-01 03:09:00
191,Aarohi Bose,51,Female,Jaipur,Bachelor,Farmer,1410549,,489800,22718275,5326285,617,0,Yes,Valid,2022-07-09 22:26:08,2024-07-25 18:30:10,3,668,Approved,2023-01-01 03:10:00
192,Manish Kapoor,48,Male,Jaipur,Bachelor,Clerk,1871860,,0,7668963,4407917,673,0,Yes,Valid,2024-01-08 09:19:10,2025-04-06 21:01:23,2,668,Rejected,2023-01-01 03:11:00
193,Aditya Nath,47,Male,Ahmedabad,Diploma,Clerk,2260915,,0,24401326,12722956,466,0,Yes,Expired,2020-09-03 04:18:13,2023-10-31 18:53:31,4,424,Rejected,2023-01-01 03:12:00
194,Kunal Loyal,36,Male,Chennai,Bachelor,Clerk,3772893,1784612.0,0,27398892,11972557,690,0,Yes,Expired,2024-03-24 08:44:44,2024-06-07 22:53:33,6,670,Rejected,2023-01-01 03:13:00
195,Kunal Patel,63,Male,Delhi,High School,Civil Servant,2499852,1237233.0,0,31597910,8711152,660,0,Yes,Pending,2022-06-22 14:29:17,2025-09-30 10:17:23,3,624,Approved,2023-01-01 03:14:00
196,Charita Gupta,24,Female,Chennai,Diploma,Teacher,3783195,822958.0,0,50000000,10266010,675,0,Yes,Valid,2021-01-28 23:50:39,2021-09-30 12:24:29,5,671,Approved,2023-01-01 03:15:00
197,Vikram Nath,36,Male,Mumbai,High School,Engineer,698194,,0,4274982,2404198,641,0,Yes,Valid,2025-01-02 21:19:55,2025-03-30 15:47:26,0,647,Rejected,2023-01-01 03:16:00
198,Ubika Kulkarni,26,Female,Delhi,Bachelor,Civil Servant,4408103,,0,33831550,11753999,589,0,Yes,Valid,2022-05-23 04:01:40,2022-05-27 06:18:55,4,613,Rejected,2023-01-01 03:17:00
199,Ishita Reddy,35,Female,Hyderabad,High School,Nurse,1118952,1841963.0,0,7242774,2531391,728,0,Yes,Expired,2023-07-11 13:15:36,2025-02-28 02:07:53,2,726,Rejected,2023-01-01 03:18:00
200,Charita Bose,63,Female,Pune,Bachelor,Accountant,3214561,4000000.0,0,29971822,11860162,677,0,Yes,Pending,2021-04-15 12:21:10,2021-08-19 05:03:03,6,688,Approved,2023-01-01 03:19:00
201,Tanvi Nair,37,Female,Ahmedabad,High School,Mechanic,462535,,0,4689100,1451568,601,0,Yes,Valid,2022-08-31 13:59:38,2023-10-08 23:24:02,2,650,Approved,2023-01-01 03:20:00
202,Rhea Reddy,60,Female,Pune,Bachelor,Civil Servant,2261319,1743921.0,0,20348976,7875680,599,0,No,Valid,2024-03-08 07:09:28,2024-11-25 16:58:56,4,576,Approved,2023-01-01 03:21:00
203,Manish Das,42,Male,Bangalore,High School,Business Owner,3514564,1981012.0,751782,49782300,16049422,670,0,Yes,Valid,2021-06-09 13:34:17,2022-07-20 12:12:14,6,739,Rejected,2023-01-01 03:22:00
204,Aarav Nair,51,Male,Ahmedabad,Bachelor,Clerk,1436825,,0,13458092,6215922,445,0,Yes,Valid,2021-08-31 09:21:47,2022-12-17 23:30:32,2,458,Rejected,2023-01-01 03:23:00
205,Indira Murty,41,Female,Lucknow,Master,Nurse,2227867,,0,21709406,11223989,446,0,Yes,Valid,2023-03-22 06:19:12,2024-08-04 10:19:44,2,503,Rejected,2023-01-01 03:24:00
206,Ubika Master,32,Female,Pune,Diploma,IT Professional,3477382,2052189.0,0,16000642,12744611,604,0,Yes,Valid,2021-05-09 21:05:36,2023-01-31 09:20:46,6,604,Rejected,2023-01-01 03:25:00
207,Eshan Murty,54,Male,Ahmedabad,Bachelor,IT Professional,3159000,,0,14672443,8744133,656,0,Yes,Valid,2023-09-08 07:05:57,2024-10-10 13:48:41,4,693,Approved,2023-01-01 03:26:00
208,Vikram Murty,63,Male,Jaipur,Bachelor,Engineer,1003299,1936897.0,0,6430262,3404398,665,0,Yes,Valid,2022-09-03 13:19:47,2025-09-22 02:36:51,2,677,Rejected,2023-01-01 03:27:00
209,Pranav Nair,32,Male,Ahmedabad,High School,Teacher,3605849,,0,45501565,18071183,488,0,Yes,Valid,2020-01-28 14:04:26,2022-09-29 10:14:28,3,483,Rejected,2023-01-01 03:28:00
210,Arjun Patel,55,Male,Jaipur,Diploma,Student,5141960,1759660.0,0,50000000,14233832,630,0,No,Expired,2024-09-04 00:16:55,2025-06-02 18:38:36,6,636,Approved,2023-01-01 03:29:00
211,Eshan Singh,32,Male,Bangalore,Diploma,Accountant,4017392,,0,50000000,14049067,558,0,Yes,Valid,2021-06-11 08:20:25,2025-11-23 18:04:35,4,591,Approved,2023-01-01 03:30:00
212,Dev Sharma,52,Male,Hyderabad,Bachelor,Engineer,1182827,,0,19402531,6314847,461,0,Yes,Valid,2023-03-14 11:15:34,2023-08-19 14:36:14,1,482,Approved,2023-01-01 03:31:00
213,Dev Patel,55,Male,Delhi,High School,Salesperson,1271676,,0,8121836,4660179,636,0,No,Pending,2023-03-03 00:15:04,2023-03-31 17:17:55,3,680,Rejected,2023-01-01 03:32:00
214,Meera Iyer,40,Female,Delhi,PhD,Clerk,2273116,1496528.0,0,20345826,12662844,606,0,Yes,Valid,2022-06-26 23:09:50,2024-03-30 22:24:40,3,652,Rejected,2023-01-01 03:33:00
215,Indira Joshi,53,Female,Kolkata,Bachelor,Business Owner,2932494,,3250747,30991755,15825377,663,0,Yes,Valid,2020-06-23 17:17:49,2020-09-05 04:08:00,6,716,Approved,2023-01-01 03:34:00
216,Ananya Mehta,32,Female,Lucknow,Bachelor,Mechanic,3382318,,0,19739367,6418023,610,0,Yes,Valid,2024-11-10 02:59:10,2024-12-29 07:44:19,5,637,Approved,2023-01-01 03:35:00
217,Tanvi Patel,24,Female,Bangalore,PhD,IT Professional,1472786,1422491.0,0,6143641,2685775,723,0,Yes,Valid,2021-01-08 20:50:52,2025-03-15 17:35:21,4,735,Approved,2023-01-01 03:36:00
218,Aarav Chauhan,25,Male,Ahmedabad,High School,IT Professional,2108357,,0,25008734,9005975,499,0,Yes,Pending,2021-10-11 01:05:29,2023-04-08 06:50:45,3,468,Rejected,2023-01-01 03:37:00
219,Gautam Master,40,Male,Mumbai,Master,Salesperson,1453526,2072489.0,0,17834407,6067606,659,0,Yes,Pending,2025-06-29 16:14:41,2025-09-04 08:33:45,5,663,Approved,2023-01-01 03:38:00
220,Pooja Patel,60,Female,Lucknow,Diploma,Accountant,1322779,3356306.0,0,15596430,6691408,728,0,Yes,Valid,2024-04-25 02:50:44,2024-07-14 14:02:00,6,746,Rejected,2023-01-01 03:39:00
221,Charita Bose,26,Female,Kolkata,Bachelor,Clerk,2681259,1765321.0,0,20307779,10229094,626,0,Yes,Valid,2023-03-04 06:02:40,2024-10-05 01:43:14,4,671,Rejected,2023-01-01 03:40:00
222,Meera Mehta,41,Female,Chennai,High School,Teacher,2109372,,0,16901581,5738628,641,0,Yes,Valid,2021-04-19 16:36:50,2021-08-31 13:26:17,4,681,Rejected,2023-01-01 03:41:00
223,Meera Chauhan,51,Female,Hyderabad,Master,Civil Servant,2747855,,0,10349653,4163528,658,0,Yes,Valid,2020-11-05 19:49:35,2025-01-09 05:26:32,2,623,Rejected,2023-01-01 03:42:00
224,Ananya Nath,29,Female,Lucknow,Bachelor,Salesperson,1644198,,0,16074471,5472091,630,0,Yes,Valid,2020-05-24 15:01:00,2021-01-05 08:31:09,2,686,Rejected,2023-01-01 03:43:00
225,Ubika Master,52,Female,Chennai,Bachelor,Accountant,3058542,,0,29552087,9570272,644,0,Yes,Pending,2022-02-16 22:35:06,2023-06-12 05:12:50,3,659,Approved,2023-01-01 03:44:00
226,Meera Joshi,34,Female,Delhi,Master,Business Owner,1245249,,1176476,9529583,5301810,671,0,Yes,Valid,2025-12-14 18:16:37,2025-12-29 13:29:15,3,656,Rejected,2023-01-01 03:45:00
227,Tanvi Gupta,56,Female,Kolkata,High School,Business Owner,1742619,1367522.0,378403,5642595,2806848,711,0,Yes,Valid,2024-02-06 22:41:19,2024-04-08 21:23:26,4,697,Rejected,2023-01-01 03:46:00
228,Manish Nair,46,Male,Kolkata,PhD,Student,1258276,,0,4726158,3568971,584,0,Yes,Valid,2020-01-24 09:06:22,2022-12-16 20:38:22,2,624,Rejected,2023-01-01 03:47:00
229,Arjun Mehta,45,Male,Ahmedabad,Bachelor,Self Employed,2522778,1284811.0,2309180,25293476,13586231,644,0,Yes,Valid,2021-06-29 04:45:00,2023-10-08 15:18:34,6,684,Approved,2023-01-01 03:48:00
230,Arjun Joshi,28,Male,Chennai,Master,Engineer,5415961,,0,20677012,15515623,632,0,Yes,Valid,2024-10-28 13:43:02,2025-04-21 21:55:57,6,612,Rejected,2023-01-01 03:49:00
231,Eshan Gupta,41,Male,Bangalore,Bachelor,Doctor,2631181,2575096.0,0,32791675,11343628,669,0,Yes,Valid,2023-09-18 17:14:54,2024-04-23 09:50:20,6,699,Rejected,2023-01-01 03:50:00
232,Ubika Joshi,58,Female,Mumbai,Master,Nurse,2079757,,0,13289483,4425561,610,0,No,Valid,2021-03-05 05:28:48,2024-08-05 00:13:28,2,570,Approved,2023-01-01 03:51:00
233,Vikram Gupta,21,Male,Lucknow,Master,Civil Servant,1982522,,0,19910251,9803848,464,0,Yes,Valid,2021-07-08 09:31:30,2021-07-17 11:36:20,3,491,Rejected,2023-01-01 03:52:00
234,Dev Kulkarni,54,Male,Delhi,Bachelor,Teacher,1637367,,0,13804243,8749988,443,0,Yes,Valid,2022-08-16 03:27:30,2024-11-16 12:57:44,3,491,Rejected,2023-01-01 03:53:00
235,Pooja Murty,42,Female,Hyderabad,Bachelor,Salesperson,3802610,2080616.0,0,50000000,18426722,552,0,Yes,Valid,2020-09-16 23:47:03,2023-05-10 20:38:23,6,593,Rejected,2023-01-01 03:54:00
236,Gautam Nair,52,Male,Delhi,PhD,Accountant,2688721,,0,11909290,4176677,750,0,Yes,Valid,2022-03-18 09:28:18,2023-11-21 17:07:13,2,725,Approved,2023-01-01 03:55:00
237,Ubika Mehta,50,Female,Bangalore,Master,IT Professional,947752,1631929.0,0,3416181,1526013,748,0,Yes,Valid,2022-07-23 08:07:44,2023-04-11 00:34:17,3,749,Rejected,2023-01-01 03:56:00
238,Manish Master,40,Male,Mumbai,PhD,Teacher,3770658,2120311.0,144079,29571729,12417957,693,0,Yes,Expired,2025-06-11 17:05:50,2025-09-26 01:00:11,6,636,Approved,2023-01-01 03:57:00
239,Vikram Kulkarni,34,Male,Hyderabad,Bachelor,Nurse,1415981,1063568.0,0,16199889,9191343,650,0,Yes,Valid,2025-06-27 00:50:49,2025-08-27 14:27:56,4,656,Approved,2023-01-01 03:58:00
240,Shaurya Gaba,48,Male,Lucknow,Diploma,Teacher,1576384,,0,20928194,9197633,420,0,Yes,Valid,2023-06-14 04:08:23,2024-08-12 19:16:16,3,454,Rejected,2023-01-01 03:59:00
241,Rohit Gaba,27,Male,Bangalore,Master,Clerk,2675794,1451540.0,0,23380732,13188641,626,0,Yes,Valid,2024-03-08 02:48:47,2025-12-17 00:42:50,6,632,Rejected,2023-01-01 04:00:00
242,Vikram Mehta,46,Male,Lucknow,Bachelor,Farmer,1622520,500283.0,1356450,17774880,5343026,708,0,Yes,Expired,2020-12-05 13:51:13,2021-03-06 18:40:20,3,683,Approved,2023-01-01 04:01:00
243,Aarav Gaba,25,Male,Pune,High School,Student,6000000,1587247.0,0,50000000,20000000,663,0,Yes,Valid,2025-11-13 00:10:01,2025-12-21 09:27:12,6,711,Approved,2023-01-01 04:02:00
244,Pranav Sharma,49,Male,Jaipur,High School,Student,1942242,,0,31878162,7238943,580,0,Yes,Expired,2025-10-30 03:54:52,2025-11-05 21:55:02,1,559,Approved,2023-01-01 04:03:00
245,Rohit Mehta,48,Male,Pune,Diploma,Student,3003204,1826244.0,0,41682190,20000000,600,0,Yes,Valid,2023-02-18 02:20:48,2024-05-28 21:35:04,4,647,Approved,2023-01-01 04:04:00
246,Sanya Kulkarni,24,Female,Lucknow,Bachelor,IT Professional,1010915,4000000.0,0,3759278,1898031,736,0,Yes,Valid,2025-08-13 20:21:00,2025-10-28 20:32:57,6,748,Approved,2023-01-01 04:05:00
247,Eshan Gaba,54,Male,Kolkata,Master,Business Owner,1607951,1198819.0,277615,6853862,3706874,720,0,Yes,Valid,2024-02-21 13:19:32,2024-03-30 02:02:01,5,782,Approved,2023-01-01 04:06:00
248,Rohit Murty,39,Male,Jaipur,Master,Student,2049602,2118130.0,0,16436054,6966781,654,0,Yes,Valid,2020-08-21 13:43:54,2024-06-22 23:01:43,6,707,Approved,2023-01-01 04:07:00
249,Harsh Joshi,55,Male,Mumbai,High School,IT Professional,3602079,2332357.0,0,19523960,16161626,618,0,Yes,Valid,2020-09-03 14:36:26,2022-03-16 01:25:46,6,616,Approved,2023-01-01 04:08:00
250,Tanvi Iyer,22,Female,Lucknow,High School,Accountant,1277614,2410782.0,0,12535077,7257725,672,0,Yes,Expired,2025-05-02 22:36:20,2025-09-21 10:56:17,4,645,Rejected,2023-01-01 04:09:00
251,Damini Loyal,28,Female,Mumbai,Diploma,Self Employed,3986109,,735034,26303649,11720645,637,0,Yes,Valid,2024-06-12 04:49:33,2025-02-20 03:36:42,5,660,Rejected,2023-01-01 04:10:00
252,Tanvi Bose,42,Female,Delhi,Bachelor,Mechanic,2332088,2381321.0,0,7379398,3542264,701,0,Yes,Valid,2022-05-25 15:48:04,2023-12-03 12:22:07,6,727,Rejected,2023-01-01 04:11:00
253,Ishita Reddy,29,Female,Ahmedabad,Master,IT Professional,2577512,,0,14291021,4128902,733,0,Yes,Pending,2021-09-15 09:44:23,2022-10-22 06:20:27,3,729,Approved,2023-01-01 04:12:00
254,Shaurya Kulkarni,35,Male,Bangalore,Master,Mechanic,1507468,1888317.0,0,20855111,8421509,648,0,Yes,Valid,2025-07-13 01:55:55,2025-09-04 03:55:47,3,680,Approved,2023-01-01 04:13:00
